seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
62.311,773,783,787,394,434,101,127,,
62.322,779,783,788,398,434,101,126,,
62.333,778,782,781,397,435,101,127,,
62.343,777,783,785,398,435,102,128,,
62.354,776,781,787,397,432,101,126,,
62.365,777,783,784,395,434,101,127,,
62.376,779,780,782,396,435,101,128,,
62.387,777,783,787,396,434,101,127,,
62.397,778,780,783,397,435,101,126,,
62.408,777,783,788,395,434,101,127,,
62.419,774,781,787,396,433,100,128,,
62.429,779,778,786,397,433,102,127,,
62.44,773,781,787,395,434,101,129,,
62.451,777,783,786,395,435,100,127,,
62.462,778,781,787,397,432,101,127,,
62.472,776,781,787,396,433,101,128,,
62.483,778,780,782,395,434,101,128,,
62.494,777,783,784,397,435,101,125,,
62.505,779,779,786,397,435,100,126,,
62.516,774,781,787,395,434,101,127,,
62.527,776,783,786,397,435,101,126,,
62.538,778,778,787,396,434,102,128,,
62.548,779,776,787,397,435,102,128,,
62.559,773,782,787,395,434,101,127,,
62.57,777,783,786,396,432,101,127,,
62.581,779,780,782,396,435,101,128,,
62.591,778,780,782,397,435,102,128,,
62.602,775,783,788,396,435,101,127,,
62.613,774,783,787,395,433,101,128,,
62.624,775,783,787,395,434,102,128,,
62.634,776,782,787,398,433,100,127,,
62.645,777,783,786,397,435,101,128,,
62.656,778,783,784,397,434,102,127,,
62.666,779,782,784,396,435,102,128,,
62.677,775,783,788,396,435,101,127,,
62.688,779,782,783,394,435,101,128,,
62.699,778,778,786,397,435,101,127,,
62.709,777,783,787,397,435,101,126,,
62.72,774,783,788,395,434,102,127,,
62.731,778,779,786,397,432,101,129,,
62.742,774,783,787,395,433,101,127,,
62.752,775,783,787,397,432,101,127,,
62.763,778,782,782,397,435,101,126,,
62.774,776,781,787,397,432,101,127,,
62.785,773,782,787,396,432,101,127,,
62.795,776,780,787,397,433,101,128,,
62.806,776,783,787,397,432,101,127,,
62.817,775,783,788,396,432,101,128,,
62.827,776,779,786,397,432,101,127,,
62.838,778,778,786,397,434,101,127,,
62.849,778,780,783,397,435,101,126,,
62.86,777,781,787,397,432,101,127,,
62.87,776,780,787,398,435,101,127,,
62.881,773,782,788,395,434,101,127,,
62.892,779,778,786,397,434,101,127,,
62.903,778,780,783,397,434,100,127,,
62.913,779,779,783,397,435,101,127,,
62.924,774,780,787,396,433,101,126,,
62.935,777,782,786,395,435,101,127,,
62.946,779,777,786,397,432,100,127,,
62.956,776,782,787,396,434,101,127,,
62.967,777,783,787,396,432,100,127,,
62.978,778,778,785,396,435,102,127,,
62.989,779,782,783,397,434,102,126,,
62.999,778,783,784,397,434,101,126,,
63.01,778,783,784,395,435,101,127,,
63.021,776,783,788,394,434,101,127,,
63.031,776,783,786,395,434,101,129,,
63.042,778,780,784,397,432,100,127,,
63.053,776,779,787,397,432,101,127,,
63.064,777,783,786,396,435,101,128,,
63.074,777,783,784,396,435,101,126,,
63.085,774,780,787,397,434,100,127,,
63.096,776,783,788,396,433,102,128,,
63.107,773,782,787,395,433,101,128,,
63.117,776,780,787,398,435,101,128,,
63.128,778,781,782,397,435,100,128,,
63.139,774,781,787,397,433,101,128,,
63.15,774,778,781,394,434,101,127,,
63.161,775,782,788,397,435,102,128,,
63.171,778,783,786,395,434,101,128,,
63.182,778,783,784,397,434,101,126,,
63.193,778,783,785,395,434,102,127,,
63.203,778,780,784,397,434,100,128,,
63.214,776,779,786,398,433,100,127,,
63.225,775,781,787,397,433,101,128,,
63.236,778,779,785,396,434,101,127,,
63.246,774,782,787,397,433,101,128,,
63.257,775,783,788,396,433,101,127,,
63.268,773,781,787,396,433,101,127,,
63.279,774,781,787,396,432,101,128,,
63.289,776,779,786,397,435,100,127,,
63.3,778,780,782,396,435,102,126,,
63.311,778,780,782,396,435,102,128,,
63.322,775,783,786,396,435,101,128,,
63.332,774,783,787,395,434,101,127,,
63.343,776,783,787,395,435,101,128,,
63.354,779,777,785,397,435,100,128,,
63.365,774,782,787,397,435,101,126,,
63.375,776,777,786,397,434,101,128,,
63.386,774,780,787,397,432,101,127,,
63.397,778,778,786,398,434,101,127,,
63.408,778,783,784,395,434,101,127,,
63.418,776,778,786,397,435,100,126,,
63.429,779,777,785,397,434,101,128,,
63.44,778,778,786,397,434,101,128,,
63.451,776,781,787,397,433,100,127,,
63.461,776,778,787,397,435,101,127,,
63.472,773,782,787,397,432,101,128,,
63.483,778,780,784,397,433,101,127,,
63.494,774,782,787,395,434,101,127,,
63.504,773,783,787,395,434,100,127,,
63.515,775,783,783,397,435,102,127,,
63.526,776,778,786,396,433,100,127,,
63.537,777,782,784,395,434,101,127,,
63.548,779,782,782,397,435,101,127,,
63.558,779,779,784,397,434,101,127,,
63.569,777,783,784,395,435,101,128,,
63.58,779,780,782,396,435,102,128,,
63.591,777,783,784,397,435,101,128,,
63.601,775,783,786,395,434,101,127,,
63.612,776,781,787,397,435,101,129,,
63.623,774,779,787,397,434,101,127,,
63.633,778,783,784,397,435,101,127,,
63.644,776,783,785,397,435,101,128,,
63.655,779,780,783,397,435,101,128,,
63.666,774,782,782,397,435,100,128,,
63.676,777,778,787,396,434,101,128,,
63.687,774,781,787,396,435,101,128,,
63.698,774,783,788,395,434,100,127,,
63.709,777,783,784,397,435,101,128,,
63.72,777,783,784,396,435,101,127,,
63.73,779,780,783,397,435,101,128,,
63.741,775,783,787,396,432,101,126,,
63.752,778,779,785,397,435,101,126,,
63.763,773,782,787,395,434,101,126,,
63.773,777,783,786,398,435,101,128,,
63.784,777,783,787,396,432,100,127,,
63.795,775,783,787,395,434,100,127,,
63.806,778,782,783,397,433,101,127,,
63.816,776,781,787,398,432,101,127,,
63.827,775,783,786,395,435,100,128,,
63.838,774,783,787,396,432,101,127,,
63.849,778,778,786,398,432,100,127,,
63.859,776,778,787,398,433,101,127,,
63.87,775,783,787,395,434,101,128,,
63.881,773,782,787,395,434,100,127,,
63.892,778,781,782,396,434,101,127,,
63.902,773,779,787,397,435,101,125,,
63.913,776,779,787,397,432,100,127,,
63.924,774,782,787,398,432,101,129,,
63.934,776,778,787,397,435,101,127,,
63.945,777,783,787,395,434,102,128,,
63.956,779,783,785,395,434,101,126,,
63.967,777,783,784,397,435,101,128,,
63.977,776,779,786,395,435,101,126,,
63.988,777,778,786,397,433,101,127,,
63.999,774,781,787,397,433,101,127,,
64.01,777,783,784,397,434,101,127,,
64.02,773,782,787,397,432,101,128,,
64.031,775,783,787,396,433,100,129,,
64.042,778,778,785,398,433,101,128,,
64.053,778,782,784,395,434,101,128,,
64.063,778,781,781,395,435,101,126,,
64.074,777,783,784,397,435,101,126,,
64.085,774,783,787,395,434,101,128,,
64.095,774,782,787,397,432,100,127,,
64.106,774,782,787,396,432,101,126,,
64.117,774,783,787,397,433,101,128,,
64.128,778,783,784,397,435,101,128,,
64.138,776,779,787,397,434,101,127,,
64.149,773,781,787,396,433,101,128,,
64.16,774,782,787,396,434,100,127,,
64.171,779,780,782,397,435,100,126,,
64.181,776,783,787,395,434,101,127,,
64.192,778,778,786,398,435,101,127,,
64.203,778,778,787,397,434,102,128,,
64.214,778,779,784,396,432,101,128,,
64.224,778,778,786,397,435,101,127,,
64.235,778,778,783,397,435,101,128,,
64.246,779,779,787,396,432,101,127,,
64.257,776,779,787,398,433,101,128,,
64.267,773,782,787,396,433,101,127,,
64.278,777,783,784,396,435,101,126,,
64.289,776,778,787,396,433,100,127,,
64.299,776,782,787,395,434,101,129,,
64.31,777,783,786,395,434,101,127,,
64.321,777,783,784,397,435,101,128,,
64.332,775,783,787,397,433,101,128,,
64.342,775,783,784,395,435,102,128,,
64.353,776,780,787,397,432,100,127,,
64.364,773,783,787,395,434,101,127,,
64.375,777,783,784,394,434,101,126,,
64.385,776,780,786,396,432,101,127,,
64.396,778,782,784,396,435,101,128,,
64.407,778,782,784,397,435,101,127,,
64.418,778,780,782,395,434,101,127,,
64.428,777,780,782,397,435,101,128,,
64.439,778,779,783,397,435,101,126,,
64.45,773,782,786,397,435,101,127,,
64.461,778,778,783,397,435,101,126,,
64.471,777,783,784,397,435,102,128,,
64.482,776,778,787,397,432,101,127,,
64.493,779,780,782,397,435,102,127,,
64.504,776,783,784,397,435,101,126,,
64.515,773,781,782,397,432,101,128,,
64.526,778,781,787,396,433,101,126,,
64.537,776,781,787,395,433,101,127,,
64.548,777,780,782,397,435,101,125,,
64.558,773,781,787,395,433,101,127,,
64.569,777,780,782,397,435,100,126,,
64.58,778,782,784,397,435,101,126,,
64.591,776,779,787,397,432,100,129,,
64.601,773,781,787,397,435,101,127,,
64.612,778,780,783,398,435,101,127,,
64.623,777,783,784,395,433,101,127,,
64.634,774,781,787,396,432,101,128,,
64.644,777,782,782,397,435,101,126,,
64.655,777,778,785,397,434,100,129,,
64.666,778,783,787,396,432,101,127,,
64.677,776,779,786,398,434,100,128,,
64.687,773,781,787,397,433,102,128,,
64.698,778,779,786,398,432,100,127,,
64.709,776,779,787,397,433,101,128,,
64.719,776,778,787,397,432,100,128,,
64.73,778,780,783,397,435,101,128,,
64.741,773,781,787,396,432,100,128,,
64.752,778,782,783,396,435,101,126,,
64.762,774,782,787,397,432,101,127,,
64.773,778,778,783,397,433,101,128,,
64.784,776,780,787,397,435,100,126,,
64.795,778,782,784,394,434,101,128,,
64.805,778,782,782,397,435,101,125,,
64.816,773,782,787,395,434,100,128,,
64.827,778,782,782,397,435,101,126,,
64.837,774,783,787,396,434,101,126,,
64.848,773,782,787,397,433,101,128,,
64.859,778,778,787,397,431,101,127,,
64.87,776,778,787,397,432,101,127,,
64.88,772,782,787,397,435,101,127,,
64.891,777,782,782,397,435,101,127,,
64.902,776,777,786,397,433,101,126,,
64.913,774,781,787,398,435,101,127,,
64.923,778,780,782,397,435,101,127,,
64.934,774,782,787,395,434,100,128,,
64.945,779,782,781,397,435,102,128,,
64.956,772,781,787,398,432,101,127,,
64.967,772,781,788,395,433,100,129,,
64.977,773,782,787,395,434,101,127,,
64.988,778,778,786,397,435,100,127,,
64.999,776,778,785,397,435,101,127,,
65.009,777,778,785,397,434,101,127,,
65.02,773,783,786,396,434,101,128,,
65.031,777,783,784,394,434,101,127,,
65.042,774,781,787,396,434,101,127,,
65.052,774,782,787,395,434,101,128,,
65.063,777,778,785,394,434,101,127,,
65.074,776,782,787,397,435,101,128,,
65.085,778,782,781,397,435,101,127,,
65.096,777,780,786,398,432,101,127,,
65.107,777,782,785,396,435,101,128,,
65.117,778,780,782,397,434,101,125,,
65.128,778,778,787,397,435,101,127,,
65.139,777,780,781,397,435,100,127,,
65.15,778,782,781,395,432,102,129,,
65.16,776,778,786,398,434,101,126,,
65.171,777,783,784,395,435,101,128,,
65.182,778,779,783,397,432,101,129,,
65.193,777,780,783,396,435,101,126,,
65.203,778,778,783,397,434,100,127,,
65.214,778,778,785,397,434,101,127,,
65.225,773,781,787,396,435,101,128,,
65.235,777,783,784,396,435,101,127,,
65.246,778,778,782,397,435,101,127,,
65.257,778,780,784,397,434,100,127,,
65.268,778,777,784,397,434,101,128,,
65.278,777,778,783,397,434,101,127,,
65.289,777,778,786,398,433,100,127,,
65.3,777,779,783,397,435,101,127,,
65.311,777,783,784,395,434,101,127,,
65.321,777,782,782,396,435,101,127,,
65.332,776,779,786,397,435,101,126,,
65.343,775,783,785,396,434,101,126,,
65.354,777,783,784,397,432,101,127,,
65.364,777,782,781,397,435,101,128,,
65.375,776,783,784,397,435,101,127,,
65.386,777,782,782,398,432,101,128,,
65.397,777,783,784,397,434,101,127,,
65.408,776,778,786,397,432,101,128,,
65.418,772,782,787,394,434,101,128,,
65.429,773,781,787,398,434,100,128,,
65.44,777,783,786,395,434,101,129,,
65.45,776,779,787,396,432,101,127,,
65.461,776,779,787,398,431,101,127,,
65.472,777,778,784,397,434,100,127,,
65.483,773,782,787,396,432,101,127,,
65.494,777,783,784,396,433,101,127,,
65.504,778,778,785,397,432,101,127,,
65.515,774,780,786,397,432,101,128,,
65.526,772,782,786,397,435,101,127,,
65.537,774,782,787,396,432,101,127,,
65.548,773,783,786,397,435,101,128,,
65.558,777,778,785,397,434,101,127,,
65.569,776,783,784,396,434,102,126,,
65.58,776,782,786,396,432,102,128,,
65.591,777,780,782,397,432,100,127,,
65.602,777,777,784,396,434,101,127,,
65.612,777,778,785,398,434,101,127,,
65.623,778,779,783,397,435,100,127,,
65.634,774,779,786,397,432,101,126,,
65.645,777,782,784,395,435,100,127,,
65.655,773,782,787,396,432,101,128,,
65.666,777,782,782,397,435,101,127,,
65.677,777,778,783,397,435,101,126,,
65.688,778,783,782,397,435,101,127,,
65.698,778,780,781,397,434,101,127,,
65.709,777,783,784,397,435,101,127,,
65.72,772,781,787,397,432,101,128,,
65.731,775,782,787,396,433,101,128,,
65.741,773,782,787,396,432,101,127,,
65.752,771,782,787,396,434,101,127,,
65.763,777,782,782,397,435,101,126,,
65.774,773,783,787,395,434,101,126,,
65.785,778,778,785,397,435,101,127,,
65.795,777,780,783,397,432,101,127,,
65.806,773,782,787,395,433,100,127,,
65.817,773,782,787,396,432,101,127,,
65.828,777,782,783,398,435,101,127,,
65.838,773,781,787,397,434,101,129,,
65.849,773,781,787,397,434,101,127,,
65.86,776,780,786,396,432,101,127,,
65.871,775,782,784,396,434,101,126,,
65.881,778,778,783,397,432,100,126,,
65.892,776,781,787,397,433,100,128,,
65.903,773,781,787,397,433,101,128,,
65.914,777,782,782,397,433,100,127,,
65.924,777,778,786,397,434,101,127,,
65.935,776,779,787,396,432,101,126,,
65.946,778,780,787,396,432,101,128,,
65.957,777,782,787,395,433,101,128,,
65.967,772,781,786,397,432,100,127,,
65.978,777,783,782,396,434,102,128,,
65.989,776,778,786,398,432,101,128,,
66.0,776,778,786,397,435,101,126,,
66.01,773,782,787,397,432,101,126,,
66.021,776,778,786,397,432,101,128,,
66.032,777,782,782,397,435,101,125,,
66.042,777,783,784,395,435,101,126,,
66.053,776,778,786,397,432,101,127,,
66.064,777,782,782,397,435,101,128,,
66.075,777,782,781,397,434,100,127,,
66.085,774,782,787,396,432,101,126,,
66.096,777,780,783,397,434,101,128,,
66.107,778,780,782,397,435,101,127,,
66.118,772,783,787,396,433,101,127,,
66.128,777,782,784,395,435,101,128,,
66.139,775,782,787,395,434,101,126,,
66.15,774,780,786,397,432,101,128,,
66.161,777,778,783,397,435,100,124,,
66.171,777,783,787,397,432,102,126,,
66.182,776,778,786,397,431,101,128,,
66.193,773,782,787,394,434,101,126,,
66.204,777,777,784,397,435,101,127,,
66.215,778,777,785,398,435,101,127,,
66.225,777,781,781,396,435,101,128,,
66.236,778,778,785,398,432,101,127,,
66.247,777,777,785,397,435,100,128,,
66.258,776,779,787,396,432,101,127,,
66.268,776,783,784,396,435,102,127,,
66.279,773,781,787,396,433,101,127,,
66.29,773,782,787,396,432,101,129,,
66.301,773,782,787,395,433,100,128,,
66.311,777,778,782,397,434,101,128,,
66.322,776,777,786,397,435,101,128,,
66.333,777,782,784,395,434,101,128,,
66.344,775,782,787,395,433,101,127,,
66.354,776,778,786,396,432,101,128,,
66.365,772,781,787,396,432,100,127,,
66.376,776,780,786,396,433,101,128,,
66.387,777,783,781,396,434,100,126,,
66.397,777,782,784,397,434,101,126,,
66.408,772,782,787,396,432,100,128,,
66.419,773,782,786,395,434,100,127,,
66.43,773,782,787,394,433,101,128,,
66.441,776,783,784,397,434,101,128,,
66.451,773,783,786,395,434,101,127,,
66.462,775,782,785,395,434,100,127,,
66.473,776,778,786,397,432,101,127,,
66.484,777,783,784,395,434,101,127,,
66.495,777,778,783,397,434,101,125,,
66.506,772,783,785,397,434,102,125,,
66.517,777,777,786,397,431,102,127,,
66.527,778,777,784,397,433,100,127,,
66.538,772,781,787,397,432,101,128,,
66.549,773,782,787,395,434,101,127,,
66.56,773,781,787,397,434,101,128,,
66.571,775,783,784,397,435,101,127,,
66.582,773,780,787,397,432,101,128,,
66.592,776,780,786,397,432,101,129,,
66.603,778,778,783,397,434,100,127,,
66.614,777,780,781,395,434,101,127,,
66.625,778,777,784,397,435,101,126,,
66.635,777,782,784,397,434,101,128,,
66.646,772,781,787,396,433,100,128,,
66.657,777,778,783,398,435,100,127,,
66.668,776,777,785,397,433,101,126,,
66.678,773,782,787,396,433,100,127,,
66.689,774,782,784,397,435,100,126,,
66.7,773,781,787,395,434,102,127,,
66.711,778,780,782,397,435,101,128,,
66.721,777,780,781,397,435,101,126,,
66.732,775,781,787,397,432,101,127,,
66.743,777,783,784,395,434,101,126,,
66.753,773,782,787,397,433,100,127,,
66.764,777,780,782,398,433,101,128,,
66.775,776,778,786,398,434,101,128,,
66.786,777,782,786,394,433,101,127,,
66.797,775,782,787,395,434,101,127,,
66.807,777,782,782,397,434,101,128,,
66.818,778,778,783,397,435,100,127,,
66.829,777,780,782,397,435,101,126,,
66.84,777,780,781,397,434,101,125,,
66.85,777,777,785,397,432,101,127,,
66.861,776,779,786,397,432,101,127,,
66.872,772,781,787,398,432,100,126,,
66.882,776,780,787,396,432,101,129,,
66.893,772,781,786,397,434,101,128,,
66.904,773,781,787,397,431,100,127,,
66.915,776,777,785,397,432,101,127,,
66.925,777,782,781,396,432,100,129,,
66.936,772,781,786,396,432,102,127,,
66.947,774,782,786,396,432,101,127,,
66.958,774,779,786,397,434,101,127,,
66.968,777,778,783,397,432,101,128,,
66.979,772,781,787,397,432,100,127,,
66.99,777,782,782,397,435,101,127,,
67.001,776,779,786,397,432,101,126,,
67.011,777,782,786,394,434,101,128,,
67.022,777,780,781,396,434,101,129,,
67.033,778,777,785,397,434,100,127,,
67.044,777,782,784,397,434,101,126,,
67.054,773,780,787,398,435,101,129,,
67.065,773,781,787,396,432,101,127,,
67.076,777,782,784,396,433,101,127,,
67.087,776,782,784,397,435,101,128,,
67.097,773,781,787,396,432,100,127,,
67.108,777,783,784,397,435,101,126,,
67.119,774,782,787,396,432,101,127,,
67.129,774,783,786,396,431,101,126,,
67.14,776,778,785,398,433,101,127,,
67.151,776,778,786,397,434,101,127,,
67.162,777,780,786,396,433,102,127,,
67.173,777,782,784,397,434,101,127,,
67.184,777,778,782,397,434,100,128,,
67.194,775,783,784,394,433,101,127,,
67.205,776,782,784,397,434,101,128,,
67.216,775,782,787,398,432,101,127,,
67.227,776,783,784,395,433,101,126,,
67.237,776,781,787,395,434,101,127,,
67.248,775,782,784,397,434,101,126,,
67.259,772,781,787,396,432,100,127,,
67.269,775,783,784,397,434,101,126,,
67.28,777,778,783,398,432,101,127,,
67.291,777,777,786,396,433,100,127,,
67.302,776,777,786,397,432,100,127,,
67.313,774,783,786,395,434,101,127,,
67.323,773,782,786,395,433,100,127,,
67.334,777,783,784,395,434,101,126,,
67.345,777,782,784,395,434,101,127,,
67.356,777,777,785,398,432,101,127,,
67.366,772,782,786,396,434,101,128,,
67.377,777,780,781,397,434,102,128,,
67.388,775,781,784,395,434,101,127,,
67.399,777,777,784,397,433,100,126,,
67.41,776,780,787,397,434,102,126,,
67.421,776,782,784,395,434,102,127,,
67.432,772,781,787,398,432,101,127,,
67.442,777,778,782,397,434,101,128,,
67.453,777,780,781,397,434,101,126,,
67.464,774,783,786,397,435,102,127,,
67.475,772,782,786,397,431,101,128,,
67.486,775,782,787,396,433,101,128,,
67.496,774,781,786,396,434,101,126,,
67.507,773,781,787,396,432,101,127,,
67.518,777,783,782,397,434,101,126,,
67.529,775,782,786,395,433,101,127,,
67.539,777,778,783,398,432,101,128,,
67.55,776,777,786,397,433,101,129,,
67.561,775,782,787,395,433,101,128,,
67.572,774,782,784,397,434,101,128,,
67.582,774,782,786,397,434,101,129,,
67.593,777,778,784,398,434,101,129,,
67.604,774,781,786,396,432,101,128,,
67.615,772,782,786,395,433,101,128,,
67.625,773,781,786,396,432,102,127,,
67.636,777,778,782,397,434,101,128,,
67.647,776,783,786,395,434,102,127,,
67.658,774,781,782,397,435,101,127,,
67.668,777,782,781,397,435,102,127,,
67.679,776,777,785,397,434,100,128,,
67.69,777,780,781,397,434,101,127,,
67.701,777,777,784,397,432,101,128,,
67.711,772,780,786,397,432,100,127,,
67.722,771,781,787,397,432,101,128,,
67.733,777,780,783,397,434,100,127,,
67.744,774,782,787,398,433,101,128,,
67.754,772,781,786,398,432,101,127,,
67.765,777,778,782,397,434,101,126,,
67.776,777,783,782,397,434,101,125,,
67.786,775,782,785,394,434,101,127,,
67.797,776,782,782,397,434,101,126,,
67.808,775,781,784,395,433,102,129,,
67.819,777,778,783,397,432,101,127,,
67.829,777,780,782,397,434,101,127,,
67.84,777,777,783,397,434,101,127,,
67.851,775,782,784,396,435,101,127,,
67.862,777,780,782,396,434,102,126,,
67.872,777,777,784,398,435,102,129,,
67.883,773,781,787,395,432,101,126,,
67.894,774,782,786,395,434,101,128,,
67.905,776,777,785,397,434,101,126,,
67.916,777,782,784,394,433,101,126,,
67.926,777,782,784,396,434,101,126,,
67.937,773,781,787,395,433,100,127,,
67.948,776,778,785,397,433,101,127,,
67.959,772,781,787,396,431,100,127,,
67.969,776,778,785,398,434,101,127,,
67.98,774,781,785,397,435,101,128,,
67.991,777,777,785,397,434,101,127,,
68.002,773,780,786,396,432,101,127,,
68.012,772,781,787,396,432,101,127,,
68.023,777,778,781,397,434,101,125,,
68.034,777,782,787,396,431,101,128,,
68.044,777,778,783,397,434,100,127,,
68.055,777,778,783,397,434,101,126,,
68.066,773,781,786,397,432,100,128,,
68.077,777,778,784,397,434,101,127,,
68.087,776,777,785,397,434,101,128,,
68.098,777,780,782,397,433,101,127,,
68.109,777,777,783,398,434,101,127,,
68.12,773,781,786,396,432,101,127,,
68.13,772,781,787,396,432,101,127,,
68.141,775,782,786,396,435,101,128,,
68.152,777,779,782,397,435,100,127,,
68.163,776,777,785,397,434,100,128,,
68.173,776,778,782,397,434,101,128,,
68.184,776,782,786,396,431,101,128,,
68.195,778,778,782,396,435,101,128,,
68.206,777,780,781,397,432,101,126,,
68.216,777,778,783,398,434,101,127,,
68.227,778,777,784,397,435,100,126,,
68.238,777,780,783,397,434,101,127,,
68.249,777,778,785,397,434,101,125,,
68.259,774,779,786,395,433,101,127,,
68.27,776,777,786,395,433,102,128,,
68.281,777,777,785,397,432,101,129,,
68.292,777,782,784,395,433,101,127,,
68.302,777,777,785,397,431,101,129,,
68.313,773,778,786,397,432,101,127,,
68.324,776,777,785,397,434,101,126,,
68.335,776,783,784,397,434,100,126,,
68.345,773,781,786,397,432,101,128,,
68.356,777,777,784,397,435,101,126,,
68.367,775,781,784,396,435,101,127,,
68.378,772,780,786,395,433,101,127,,
68.388,774,779,786,397,432,100,127,,
68.399,772,779,786,397,432,101,129,,
68.41,776,782,781,394,433,100,127,,
68.421,772,781,787,395,433,100,128,,
68.431,775,782,782,397,434,102,126,,
68.442,777,780,781,397,434,101,127,,
68.453,777,778,783,397,434,100,127,,
68.464,775,782,787,396,433,101,127,,
68.474,776,777,786,397,433,101,128,,
68.485,773,779,786,397,434,101,127,,
68.496,772,781,787,396,433,101,127,,
68.507,774,778,786,397,434,101,127,,
68.517,775,781,787,396,431,101,127,,
68.528,772,779,786,397,432,101,127,,
68.539,777,780,782,398,434,100,127,,
68.549,777,781,781,396,432,101,126,,
68.56,775,782,784,395,434,101,127,,
68.571,777,782,781,396,434,101,126,,
68.582,773,782,781,397,433,101,127,,
68.593,776,778,786,397,432,101,128,,
68.603,777,779,786,395,434,101,127,,
68.614,778,777,783,397,434,100,127,,
68.625,771,782,786,397,434,101,128,,
68.636,772,781,786,396,432,101,127,,
68.647,775,781,785,394,433,101,127,,
68.657,776,779,786,397,432,101,127,,
68.668,777,782,784,396,433,101,128,,
68.679,776,782,782,397,434,100,126,,
68.69,776,782,787,396,431,100,127,,
68.7,775,782,784,395,434,101,128,,
68.711,773,781,787,397,432,101,127,,
68.722,777,782,781,395,434,102,128,,
68.733,777,782,782,396,434,101,127,,
68.743,775,782,786,396,435,100,126,,
68.754,772,781,787,396,433,100,128,,
68.765,775,782,784,396,434,101,128,,
68.776,773,781,787,396,431,101,128,,
68.786,775,782,784,397,435,101,125,,
68.797,776,777,785,397,432,101,130,,
68.808,776,778,785,397,433,101,126,,
68.819,777,780,782,397,434,101,126,,
68.829,776,783,784,396,431,101,127,,
68.84,772,781,786,398,432,101,127,,
68.851,776,776,785,398,433,101,127,,
68.861,777,782,782,398,433,101,127,,
68.872,776,782,784,394,434,101,127,,
68.883,775,781,786,395,434,102,127,,
68.894,776,779,787,398,432,101,127,,
68.904,776,780,781,397,434,101,127,,
68.915,777,778,783,397,434,100,127,,
68.926,777,780,781,397,435,102,127,,
68.937,774,781,785,395,433,101,127,,
68.947,777,780,781,394,434,100,127,,
68.958,777,780,781,396,434,102,128,,
68.969,772,781,786,395,433,100,127,,
68.979,776,777,785,397,433,100,127,,
68.99,777,777,783,397,434,101,127,,
69.001,776,777,785,397,434,100,127,,
69.012,776,777,786,397,435,101,127,,
69.022,776,777,785,397,432,101,127,,
69.033,777,777,783,397,434,100,128,,
69.044,777,780,781,397,434,101,127,,
69.055,776,782,782,397,434,101,128,,
69.065,773,782,787,396,431,101,127,,
69.076,777,782,782,397,434,101,128,,
69.087,774,779,786,397,432,101,126,,
69.098,778,779,785,395,432,101,126,,
69.109,776,778,785,397,434,101,128,,
69.119,772,778,785,397,435,101,127,,
69.13,777,781,784,397,434,101,127,,
69.141,773,780,787,395,433,101,127,,
69.151,777,777,783,397,434,101,126,,
69.162,777,780,781,397,434,102,126,,
69.173,775,782,782,395,433,101,126,,
69.184,776,777,786,396,433,100,128,,
69.194,771,781,787,396,431,101,129,,
69.205,775,781,786,395,433,100,128,,
69.216,777,777,783,398,433,101,127,,
69.227,775,782,787,397,432,100,126,,
69.237,772,781,786,397,434,101,128,,
69.248,776,778,786,398,432,100,127,,
69.259,777,780,782,397,434,100,126,,
69.27,776,782,784,397,432,101,127,,
69.28,772,781,787,397,432,100,129,,
69.291,776,778,786,397,434,100,127,,
69.302,774,781,786,395,433,100,127,,
69.313,774,781,786,396,432,102,127,,
69.323,773,781,786,396,433,100,128,,
69.334,773,780,785,397,432,101,127,,
69.345,776,782,786,396,433,100,128,,
69.355,777,782,784,395,434,101,128,,
69.366,773,783,786,395,433,101,128,,
69.377,774,779,786,397,432,102,127,,
69.388,776,780,781,397,434,101,126,,
69.398,774,779,786,397,432,102,128,,
69.409,773,778,786,398,434,101,127,,
69.42,772,781,786,396,434,101,126,,
69.43,775,783,784,395,434,102,127,,
69.441,773,780,786,396,432,100,127,,
69.452,775,781,781,397,434,100,127,,
69.463,774,781,784,397,434,101,127,,
69.474,777,780,787,395,434,101,126,,
69.484,777,780,781,397,435,102,126,,
69.495,776,777,785,397,432,101,129,,
69.506,776,777,783,397,434,101,128,,
69.517,775,782,786,395,433,101,127,,
69.527,776,782,784,397,434,101,126,,
69.538,777,781,781,397,434,101,126,,
69.549,777,783,784,395,433,101,128,,
69.56,777,780,782,397,434,101,128,,
69.57,776,778,785,397,434,101,127,,
69.581,776,780,781,397,434,101,126,,
69.592,777,777,783,398,434,101,127,,
69.603,776,781,786,395,433,101,127,,
69.614,775,776,785,397,432,101,128,,
69.624,776,779,786,396,433,101,127,,
69.635,775,782,786,395,433,100,127,,
69.646,774,781,786,395,434,101,129,,
69.657,772,782,786,395,432,101,129,,
69.667,773,781,785,395,432,101,127,,
69.678,772,780,786,398,432,100,127,,
69.689,776,779,786,397,433,101,128,,
69.7,773,780,785,396,432,101,127,,
69.71,772,781,786,397,434,101,127,,
69.721,772,781,786,397,432,101,127,,
69.732,774,782,786,395,433,101,128,,
69.743,772,781,786,395,433,100,127,,
69.753,777,778,783,398,434,101,126,,
69.764,775,782,784,395,433,101,127,,
69.775,773,779,786,397,432,101,127,,
69.786,775,782,784,395,433,101,127,,
69.796,772,780,786,397,434,101,128,,
