seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power,T1_F,T2_F,T3_F,fluid_in_F,fluid_out_F,P_in_psi,P_out_psi,delta_p,pump_power_calc,pump_cost_per_day,Q_dot,efficiency,delta_T
51.635,410,408,409,,,110,98,402,401,23.18922391392323,23.152771204793225,23.171003877596206,,,23.894862604540023,21.288150320408388,-12,4.88,0.0,,,
51.736,408,411,407,,,109,102,398,403,23.152771204793225,23.2074314778057,23.134525730798487,,,23.677636580862384,22.15705441511893,-7,4.88,0.0,,,
51.837,409,411,409,,,109,103,401,400,23.171003877596206,23.2074314778057,23.171003877596206,,,23.677636580862384,22.374280438796568,-6,4.88,0.0,,,
51.938,410,410,409,,,111,101,400,402,23.18922391392323,23.18922391392323,23.171003877596206,,,24.11208862821766,21.939828391441296,-10,4.88,0.0,,,
52.04,410,410,410,,,105,101,401,400,23.18922391392323,23.18922391392323,23.18922391392323,,,22.80873248615184,21.939828391441296,-4,4.88,0.0,,,
52.141,407,411,410,,,109,99,400,402,23.134525730798487,23.2074314778057,23.18922391392323,,,23.677636580862384,21.50537634408602,-10,4.88,0.0,,,
52.242,408,411,408,,,110,102,401,402,23.152771204793225,23.2074314778057,23.152771204793225,,,23.894862604540023,22.15705441511893,-8,4.88,0.0,,,
52.343,409,410,408,,,108,105,400,402,23.171003877596206,23.18922391392323,23.152771204793225,,,23.460410557184748,22.80873248615184,-3,4.88,0.0,,,
52.444,408,409,410,,,112,100,402,401,23.152771204793225,23.171003877596206,23.18922391392323,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
52.545,407,411,410,,,107,102,402,400,23.134525730798487,23.2074314778057,23.18922391392323,,,23.243184533507115,22.15705441511893,-5,4.88,0.0,,,
52.646,410,410,409,,,111,99,401,403,23.18922391392323,23.18922391392323,23.171003877596206,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
52.747,410,409,410,,,110,102,402,401,23.18922391392323,23.171003877596206,23.18922391392323,,,23.894862604540023,22.15705441511893,-8,4.88,0.0,,,
52.849,409,410,410,,,107,105,401,400,23.171003877596206,23.18922391392323,23.18922391392323,,,23.243184533507115,22.80873248615184,-2,4.88,0.0,,,
52.95,409,409,410,,,111,99,400,402,23.171003877596206,23.171003877596206,23.18922391392323,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
53.051,410,408,409,,,107,102,401,401,23.18922391392323,23.152771204793225,23.171003877596206,,,23.243184533507115,22.15705441511893,-5,4.88,0.0,,,
53.152,408,411,408,,,112,100,399,403,23.152771204793225,23.2074314778057,23.152771204793225,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
53.253,408,410,407,,,109,102,401,401,23.152771204793225,23.18922391392323,23.134525730798487,,,23.677636580862384,22.15705441511893,-7,4.88,0.0,,,
53.354,410,408,410,,,108,106,401,400,23.18922391392323,23.152771204793225,23.18922391392323,,,23.460410557184748,23.02595850982948,-2,4.88,0.0,,,
53.455,409,408,409,,,113,98,400,403,23.171003877596206,23.152771204793225,23.171003877596206,,,24.54654067557293,21.288150320408388,-15,4.88,0.0,,,
53.556,409,412,408,,,106,102,400,403,23.171003877596206,23.225626732600176,23.152771204793225,,,23.02595850982948,22.15705441511893,-4,4.88,0.0,,,
53.657,411,409,406,,,110,100,399,403,23.2074314778057,23.171003877596206,23.11626729020162,,,23.894862604540023,21.722602367763656,-10,4.88,0.0,,,
53.758,407,409,410,,,111,101,402,403,23.134525730798487,23.171003877596206,23.18922391392323,,,24.11208862821766,21.939828391441296,-10,4.88,0.0,,,
53.86,407,410,408,,,106,105,402,401,23.134525730798487,23.18922391392323,23.152771204793225,,,23.02595850982948,22.80873248615184,-1,4.88,0.0,,,
53.961,398,398,397,,,111,97,387,391,22.969712881149633,22.969712881149633,22.951330177951547,,,24.11208862821766,21.07092429673075,-14,4.88,0.0,,,
54.062,407,411,407,,,106,102,400,403,23.134525730798487,23.2074314778057,23.134525730798487,,,23.02595850982948,22.15705441511893,-4,4.88,0.0,,,
54.163,408,410,408,,,111,98,399,402,23.152771204793225,23.18922391392323,23.152771204793225,,,24.11208862821766,21.288150320408388,-13,4.88,0.0,,,
54.264,410,409,410,,,109,103,400,402,23.18922391392323,23.171003877596206,23.18922391392323,,,23.677636580862384,22.374280438796568,-6,4.88,0.0,,,
54.365,410,410,406,,,110,103,401,402,23.18922391392323,23.18922391392323,23.11626729020162,,,23.894862604540023,22.374280438796568,-7,4.88,0.0,,,
54.466,409,411,408,,,111,102,399,403,23.171003877596206,23.2074314778057,23.152771204793225,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
54.567,408,411,408,,,108,106,400,402,23.152771204793225,23.2074314778057,23.152771204793225,,,23.460410557184748,23.02595850982948,-2,4.88,0.0,,,
54.668,408,410,405,,,113,98,400,403,23.152771204793225,23.18922391392323,23.097995716887453,,,24.54654067557293,21.288150320408388,-15,4.88,0.0,,,
54.769,410,409,407,,,106,100,401,400,23.18922391392323,23.171003877596206,23.134525730798487,,,23.02595850982948,21.722602367763656,-6,4.88,0.0,,,
54.87,408,411,408,,,112,100,399,403,23.152771204793225,23.2074314778057,23.152771204793225,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
54.972,409,408,410,,,108,101,401,400,23.171003877596206,23.152771204793225,23.18922391392323,,,23.460410557184748,21.939828391441296,-7,4.88,0.0,,,
55.073,410,409,409,,,108,105,402,402,23.18922391392323,23.171003877596206,23.171003877596206,,,23.460410557184748,22.80873248615184,-3,4.88,0.0,,,
55.174,409,410,409,,,113,98,400,402,23.171003877596206,23.18922391392323,23.171003877596206,,,24.54654067557293,21.288150320408388,-15,4.88,0.0,,,
55.275,410,410,407,,,106,102,400,403,23.18922391392323,23.18922391392323,23.134525730798487,,,23.02595850982948,22.15705441511893,-4,4.88,0.0,,,
55.376,410,409,410,,,110,101,402,403,23.18922391392323,23.171003877596206,23.18922391392323,,,23.894862604540023,21.939828391441296,-9,4.88,0.0,,,
55.477,408,410,408,,,112,100,398,403,23.152771204793225,23.18922391392323,23.152771204793225,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
55.578,410,409,410,,,107,103,402,400,23.18922391392323,23.171003877596206,23.18922391392323,,,23.243184533507115,22.374280438796568,-4,4.88,0.0,,,
55.679,410,410,410,,,111,98,398,403,23.18922391392323,23.18922391392323,23.18922391392323,,,24.11208862821766,21.288150320408388,-13,4.88,0.0,,,
55.78,410,408,410,,,106,101,401,401,23.18922391392323,23.152771204793225,23.18922391392323,,,23.02595850982948,21.939828391441296,-5,4.88,0.0,,,
55.881,407,409,408,,,112,98,401,402,23.134525730798487,23.171003877596206,23.152771204793225,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
55.983,409,409,410,,,106,104,399,403,23.171003877596206,23.171003877596206,23.18922391392323,,,23.02595850982948,22.591506462474204,-2,4.88,0.0,,,
56.084,398,396,395,,,111,103,387,389,22.969712881149633,22.932932813561024,22.914520614234448,,,24.11208862821766,22.374280438796568,-8,4.88,0.0,,,
56.185,396,399,397,,,110,102,390,389,22.932932813561024,22.98808109608666,22.951330177951547,,,23.894862604540023,22.15705441511893,-8,4.88,0.0,,,
56.286,410,408,410,,,107,105,401,402,23.18922391392323,23.152771204793225,23.18922391392323,,,23.243184533507115,22.80873248615184,-2,4.88,0.0,,,
56.387,407,409,410,,,114,98,401,400,23.134525730798487,23.171003877596206,23.18922391392323,,,24.763766699250567,21.288150320408388,-16,4.88,0.0,,,
56.488,409,410,408,,,107,101,399,403,23.171003877596206,23.18922391392323,23.152771204793225,,,23.243184533507115,21.939828391441296,-6,4.88,0.0,,,
56.589,409,407,409,,,112,99,400,403,23.171003877596206,23.134525730798487,23.171003877596206,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
56.69,407,410,408,,,109,102,401,403,23.134525730798487,23.18922391392323,23.152771204793225,,,23.677636580862384,22.15705441511893,-7,4.88,0.0,,,
56.792,366,369,366,,,111,100,357,360,22.373300634612065,22.43000621291003,22.373300634612065,,,24.11208862821766,21.722602367763656,-11,4.88,0.0,,,
56.893,374,377,377,,,110,101,368,370,22.524120607195186,22.580361017896678,22.580361017896678,,,23.894862604540023,21.939828391441296,-9,4.88,0.0,,,
56.996,312,318,315,,,106,102,309,310,21.315216312746315,21.4368715149198,21.376192139649504,,,23.02595850982948,22.15705441511893,-4,4.88,0.0,,,
57.097,374,375,377,,,112,97,367,367,22.524120607195186,22.542886038507334,22.580361017896678,,,24.329314651895295,21.07092429673075,-15,4.88,0.0,,,
57.198,375,375,374,,,106,103,368,368,22.542886038507334,22.542886038507334,22.524120607195186,,,23.02595850982948,22.374280438796568,-3,4.88,0.0,,,
57.299,408,410,411,,,110,104,401,400,23.152771204793225,23.18922391392323,23.2074314778057,,,23.894862604540023,22.591506462474204,-6,4.88,0.0,,,
57.4,366,368,364,,,112,100,359,360,22.373300634612065,22.411124499988716,22.33539482540482,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
57.501,410,409,410,,,106,102,401,400,23.18922391392323,23.171003877596206,23.18922391392323,,,23.02595850982948,22.15705441511893,-4,4.88,0.0,,,
57.602,365,368,367,,,113,99,359,358,22.35435807543206,22.411124499988716,22.392222708141446,,,24.54654067557293,21.50537634408602,-14,4.88,0.0,,,
57.703,384,385,386,,,107,103,378,379,22.7109567778744,22.729543872358818,22.748114163815046,,,23.243184533507115,22.374280438796568,-4,4.88,0.0,,,
57.804,397,398,397,,,109,100,389,388,22.951330177951547,22.969712881149633,22.951330177951547,,,23.677636580862384,21.722602367763656,-9,4.88,0.0,,,
57.906,313,317,315,,,112,102,308,308,21.33557501876146,21.416677508254338,21.376192139649504,,,24.329314651895295,22.15705441511893,-10,4.88,0.0,,,
58.006,313,318,315,,,107,106,309,309,21.33557501876146,21.4368715149198,21.376192139649504,,,23.243184533507115,23.02595850982948,-1,4.88,0.0,,,
58.107,315,318,313,,,112,99,308,309,21.376192139649504,21.4368715149198,21.33557501876146,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
58.207,313,317,316,,,107,103,308,308,21.33557501876146,21.416677508254338,21.396451146500226,,,23.243184533507115,22.374280438796568,-4,4.88,0.0,,,
58.308,314,317,316,,,109,99,309,310,21.355900195327706,21.416677508254338,21.396451146500226,,,23.677636580862384,21.50537634408602,-10,4.88,0.0,,,
58.408,313,317,314,,,111,104,308,308,21.33557501876146,21.416677508254338,21.355900195327706,,,24.11208862821766,22.591506462474204,-7,4.88,0.0,,,
58.509,314,318,315,,,109,104,310,309,21.355900195327706,21.4368715149198,21.376192139649504,,,23.677636580862384,22.591506462474204,-5,4.88,0.0,,,
58.609,312,317,315,,,112,101,309,310,21.315216312746315,21.416677508254338,21.376192139649504,,,24.329314651895295,21.939828391441296,-11,4.88,0.0,,,
58.71,314,316,314,,,106,107,309,310,21.355900195327706,21.396451146500226,21.355900195327706,,,23.02595850982948,23.243184533507115,1,4.88,0.0,,,
58.81,315,317,315,,,111,100,309,309,21.376192139649504,21.416677508254338,21.376192139649504,,,24.11208862821766,21.722602367763656,-11,4.88,0.0,,,
58.911,314,317,314,,,104,104,309,308,21.355900195327706,21.416677508254338,21.355900195327706,,,22.591506462474204,22.591506462474204,0,4.88,0.0,,,
59.011,313,319,316,,,111,97,308,309,21.33557501876146,21.457033454169846,21.396451146500226,,,24.11208862821766,21.07092429673075,-14,4.88,0.0,,,
59.112,314,318,315,,,104,107,309,308,21.355900195327706,21.4368715149198,21.376192139649504,,,22.591506462474204,23.243184533507115,3,4.88,0.0,,,
59.212,313,319,316,,,112,101,309,311,21.33557501876146,21.457033454169846,21.396451146500226,,,24.329314651895295,21.939828391441296,-11,4.88,0.0,,,
59.313,314,319,315,,,104,105,309,310,21.355900195327706,21.457033454169846,21.376192139649504,,,22.591506462474204,22.80873248615184,1,4.88,0.0,,,
59.413,314,319,316,,,112,98,309,311,21.355900195327706,21.457033454169846,21.396451146500226,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
59.514,315,317,315,,,106,103,309,310,21.376192139649504,21.416677508254338,21.376192139649504,,,23.02595850982948,22.374280438796568,-3,4.88,0.0,,,
59.614,314,318,315,,,111,99,310,310,21.355900195327706,21.4368715149198,21.376192139649504,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
59.715,313,316,314,,,109,104,308,308,21.33557501876146,21.396451146500226,21.355900195327706,,,23.677636580862384,22.591506462474204,-5,4.88,0.0,,,
59.815,314,317,316,,,109,107,309,309,21.355900195327706,21.416677508254338,21.396451146500226,,,23.677636580862384,23.243184533507115,-2,4.88,0.0,,,
59.916,314,317,315,,,112,101,308,310,21.355900195327706,21.416677508254338,21.376192139649504,,,24.329314651895295,21.939828391441296,-11,4.88,0.0,,,
60.016,314,317,316,,,106,103,309,308,21.355900195327706,21.416677508254338,21.396451146500226,,,23.02595850982948,22.374280438796568,-3,4.88,0.0,,,
60.117,313,317,315,,,111,98,309,310,21.33557501876146,21.416677508254338,21.376192139649504,,,24.11208862821766,21.288150320408388,-13,4.88,0.0,,,
60.217,315,317,315,,,106,104,308,310,21.376192139649504,21.416677508254338,21.376192139649504,,,23.02595850982948,22.591506462474204,-2,4.88,0.0,,,
60.318,313,317,314,,,110,101,309,309,21.33557501876146,21.416677508254338,21.355900195327706,,,23.894862604540023,21.939828391441296,-9,4.88,0.0,,,
60.418,314,316,315,,,110,103,308,310,21.355900195327706,21.396451146500226,21.376192139649504,,,23.894862604540023,22.374280438796568,-7,4.88,0.0,,,
60.519,313,317,315,,,108,106,309,309,21.33557501876146,21.416677508254338,21.376192139649504,,,23.460410557184748,23.02595850982948,-2,4.88,0.0,,,
60.619,312,316,315,,,112,100,308,310,21.315216312746315,21.396451146500226,21.376192139649504,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
60.72,313,318,313,,,106,101,309,310,21.33557501876146,21.4368715149198,21.33557501876146,,,23.02595850982948,21.939828391441296,-5,4.88,0.0,,,
60.82,313,317,315,,,110,100,309,310,21.33557501876146,21.416677508254338,21.376192139649504,,,23.894862604540023,21.722602367763656,-10,4.88,0.0,,,
60.921,314,317,315,,,110,103,310,310,21.355900195327706,21.416677508254338,21.376192139649504,,,23.894862604540023,22.374280438796568,-7,4.88,0.0,,,
61.022,313,318,314,,,108,107,309,310,21.33557501876146,21.4368715149198,21.355900195327706,,,23.460410557184748,23.243184533507115,-1,4.88,0.0,,,
61.122,313,318,316,,,112,98,309,310,21.33557501876146,21.4368715149198,21.396451146500226,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
61.223,312,318,315,,,105,102,309,310,21.315216312746315,21.4368715149198,21.376192139649504,,,22.80873248615184,22.15705441511893,-3,4.88,0.0,,,
61.323,312,316,315,,,111,102,309,309,21.315216312746315,21.396451146500226,21.376192139649504,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
61.424,314,318,316,,,111,102,309,310,21.355900195327706,21.4368715149198,21.396451146500226,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
61.525,314,318,315,,,108,106,309,310,21.355900195327706,21.4368715149198,21.376192139649504,,,23.460410557184748,23.02595850982948,-2,4.88,0.0,,,
61.625,314,317,316,,,112,99,308,310,21.355900195327706,21.416677508254338,21.396451146500226,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
61.726,313,317,315,,,106,102,308,311,21.33557501876146,21.416677508254338,21.376192139649504,,,23.02595850982948,22.15705441511893,-4,4.88,0.0,,,
61.826,314,317,315,,,112,101,309,310,21.355900195327706,21.416677508254338,21.376192139649504,,,24.329314651895295,21.939828391441296,-11,4.88,0.0,,,
61.927,314,318,314,,,108,103,309,311,21.355900195327706,21.4368715149198,21.355900195327706,,,23.460410557184748,22.374280438796568,-5,4.88,0.0,,,
62.032,314,318,315,,,108,107,309,310,21.355900195327706,21.4368715149198,21.376192139649504,,,23.460410557184748,23.243184533507115,-1,4.88,0.0,,,
62.133,315,318,315,,,110,100,309,310,21.376192139649504,21.4368715149198,21.376192139649504,,,23.894862604540023,21.722602367763656,-10,4.88,0.0,,,
62.233,314,316,315,,,106,102,309,309,21.355900195327706,21.396451146500226,21.376192139649504,,,23.02595850982948,22.15705441511893,-4,4.88,0.0,,,
62.333,314,317,315,,,113,98,309,310,21.355900195327706,21.416677508254338,21.376192139649504,,,24.54654067557293,21.288150320408388,-15,4.88,0.0,,,
62.434,314,317,315,,,106,103,310,308,21.355900195327706,21.416677508254338,21.376192139649504,,,23.02595850982948,22.374280438796568,-3,4.88,0.0,,,
62.534,314,316,315,,,111,97,309,309,21.355900195327706,21.396451146500226,21.376192139649504,,,24.11208862821766,21.07092429673075,-14,4.88,0.0,,,
62.634,314,317,314,,,109,103,309,310,21.355900195327706,21.416677508254338,21.355900195327706,,,23.677636580862384,22.374280438796568,-6,4.88,0.0,,,
62.735,314,317,315,,,111,102,309,309,21.355900195327706,21.416677508254338,21.376192139649504,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
62.835,410,410,408,,,110,100,400,401,23.18922391392323,23.18922391392323,23.152771204793225,,,23.894862604540023,21.722602367763656,-10,4.88,0.0,,,
62.936,410,410,407,,,107,106,400,402,23.18922391392323,23.18922391392323,23.134525730798487,,,23.243184533507115,23.02595850982948,-1,4.88,0.0,,,
63.037,409,408,410,,,112,97,399,402,23.171003877596206,23.152771204793225,23.18922391392323,,,24.329314651895295,21.07092429673075,-15,4.88,0.0,,,
63.137,409,407,409,,,106,103,399,403,23.171003877596206,23.134525730798487,23.171003877596206,,,23.02595850982948,22.374280438796568,-3,4.88,0.0,,,
63.238,350,352,350,,,112,100,344,345,22.067618810993736,22.106145498922444,22.067618810993736,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
63.339,385,387,386,,,109,101,378,380,22.729543872358818,22.766667835692317,22.748114163815046,,,23.677636580862384,21.939828391441296,-8,4.88,0.0,,,
63.44,376,375,374,,,110,106,369,370,22.561632777538534,22.542886038507334,22.524120607195186,,,23.894862604540023,23.02595850982948,-4,4.88,0.0,,,
63.54,375,377,375,,,112,99,369,369,22.542886038507334,22.580361017896678,22.542886038507334,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
63.641,384,387,384,,,107,106,376,378,22.7109567778744,22.766667835692317,22.7109567778744,,,23.243184533507115,23.02595850982948,-1,4.88,0.0,,,
63.742,395,398,397,,,113,98,387,391,22.914520614234448,22.969712881149633,22.951330177951547,,,24.54654067557293,21.288150320408388,-15,4.88,0.0,,,
63.843,395,398,408,,,106,100,402,400,22.914520614234448,22.969712881149633,23.152771204793225,,,23.02595850982948,21.722602367763656,-6,4.88,0.0,,,
63.943,407,410,407,,,110,98,368,369,23.134525730798487,23.18922391392323,23.134525730798487,,,23.894862604540023,21.288150320408388,-12,4.88,0.0,,,
64.044,373,386,385,,,110,102,377,379,22.505336288902583,22.748114163815046,22.729543872358818,,,23.894862604540023,22.15705441511893,-8,4.88,0.0,,,
64.145,386,384,384,,,107,105,378,379,22.748114163815046,22.7109567778744,22.7109567778744,,,23.243184533507115,22.80873248615184,-2,4.88,0.0,,,
64.246,410,407,409,,,112,99,399,402,23.18922391392323,23.134525730798487,23.171003877596206,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
64.346,409,407,409,,,106,101,400,402,23.171003877596206,23.134525730798487,23.171003877596206,,,23.02595850982948,21.939828391441296,-5,4.88,0.0,,,
64.447,409,410,407,,,110,99,401,400,23.171003877596206,23.18922391392323,23.134525730798487,,,23.894862604540023,21.50537634408602,-11,4.88,0.0,,,
64.548,408,410,407,,,108,102,401,401,23.152771204793225,23.18922391392323,23.134525730798487,,,23.460410557184748,22.15705441511893,-6,4.88,0.0,,,
64.649,314,316,315,,,109,102,310,309,21.355900195327706,21.396451146500226,21.376192139649504,,,23.677636580862384,22.15705441511893,-7,4.88,0.0,,,
64.751,312,317,315,,,112,101,308,310,21.315216312746315,21.416677508254338,21.376192139649504,,,24.329314651895295,21.939828391441296,-11,4.88,0.0,,,
64.851,314,317,314,,,106,103,308,310,21.355900195327706,21.416677508254338,21.355900195327706,,,23.02595850982948,22.374280438796568,-3,4.88,0.0,,,
64.951,313,317,315,,,112,97,307,310,21.33557501876146,21.416677508254338,21.376192139649504,,,24.329314651895295,21.07092429673075,-15,4.88,0.0,,,
65.052,314,317,315,,,106,102,309,309,21.355900195327706,21.416677508254338,21.376192139649504,,,23.02595850982948,22.15705441511893,-4,4.88,0.0,,,
65.152,313,317,315,,,110,102,307,310,21.33557501876146,21.416677508254338,21.376192139649504,,,23.894862604540023,22.15705441511893,-8,4.88,0.0,,,
65.253,314,316,315,,,110,101,309,310,21.355900195327706,21.396451146500226,21.376192139649504,,,23.894862604540023,21.939828391441296,-9,4.88,0.0,,,
65.353,314,318,316,,,107,106,309,310,21.355900195327706,21.4368715149198,21.396451146500226,,,23.243184533507115,23.02595850982948,-1,4.88,0.0,,,
65.453,314,317,315,,,112,100,309,310,21.355900195327706,21.416677508254338,21.376192139649504,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
65.554,313,317,315,,,106,102,308,310,21.33557501876146,21.416677508254338,21.376192139649504,,,23.02595850982948,22.15705441511893,-4,4.88,0.0,,,
65.654,314,318,315,,,112,98,308,310,21.355900195327706,21.4368715149198,21.376192139649504,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
65.754,313,318,315,,,108,103,309,310,21.33557501876146,21.4368715149198,21.376192139649504,,,23.460410557184748,22.374280438796568,-5,4.88,0.0,,,
65.855,314,318,315,,,110,99,308,310,21.355900195327706,21.4368715149198,21.376192139649504,,,23.894862604540023,21.50537634408602,-11,4.88,0.0,,,
65.955,314,318,316,,,109,102,310,309,21.355900195327706,21.4368715149198,21.396451146500226,,,23.677636580862384,22.15705441511893,-7,4.88,0.0,,,
66.055,314,317,314,,,111,104,308,310,21.355900195327706,21.416677508254338,21.355900195327706,,,24.11208862821766,22.591506462474204,-7,4.88,0.0,,,
66.156,313,317,315,,,111,102,309,310,21.33557501876146,21.416677508254338,21.376192139649504,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
66.256,314,317,314,,,108,106,309,309,21.355900195327706,21.416677508254338,21.355900195327706,,,23.460410557184748,23.02595850982948,-2,4.88,0.0,,,
66.356,314,316,315,,,112,98,309,310,21.355900195327706,21.396451146500226,21.376192139649504,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
66.457,314,317,315,,,106,107,309,310,21.355900195327706,21.416677508254338,21.376192139649504,,,23.02595850982948,23.243184533507115,1,4.88,0.0,,,
66.557,313,317,316,,,111,99,309,309,21.33557501876146,21.416677508254338,21.396451146500226,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
66.657,314,317,314,,,106,102,309,309,21.355900195327706,21.416677508254338,21.355900195327706,,,23.02595850982948,22.15705441511893,-4,4.88,0.0,,,
66.758,314,317,316,,,111,100,309,308,21.355900195327706,21.416677508254338,21.396451146500226,,,24.11208862821766,21.722602367763656,-11,4.88,0.0,,,
66.858,315,317,316,,,110,102,310,310,21.376192139649504,21.416677508254338,21.396451146500226,,,23.894862604540023,22.15705441511893,-8,4.88,0.0,,,
66.959,313,317,315,,,110,105,308,311,21.33557501876146,21.416677508254338,21.376192139649504,,,23.894862604540023,22.80873248615184,-5,4.88,0.0,,,
67.061,313,318,316,,,112,100,308,310,21.33557501876146,21.4368715149198,21.396451146500226,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
67.162,314,317,315,,,105,102,308,309,21.355900195327706,21.416677508254338,21.376192139649504,,,22.80873248615184,22.15705441511893,-3,4.88,0.0,,,
67.262,313,317,316,,,110,98,309,310,21.33557501876146,21.416677508254338,21.396451146500226,,,23.894862604540023,21.288150320408388,-12,4.88,0.0,,,
67.362,313,317,315,,,109,102,308,310,21.33557501876146,21.416677508254338,21.376192139649504,,,23.677636580862384,22.15705441511893,-7,4.88,0.0,,,
67.463,314,316,316,,,111,106,309,309,21.355900195327706,21.396451146500226,21.396451146500226,,,24.11208862821766,23.02595850982948,-5,4.88,0.0,,,
67.563,314,317,314,,,113,98,309,310,21.355900195327706,21.416677508254338,21.355900195327706,,,24.54654067557293,21.288150320408388,-15,4.88,0.0,,,
67.664,313,318,315,,,106,106,308,310,21.33557501876146,21.4368715149198,21.376192139649504,,,23.02595850982948,23.02595850982948,0,4.88,0.0,,,
67.764,314,317,314,,,111,98,309,310,21.355900195327706,21.416677508254338,21.355900195327706,,,24.11208862821766,21.288150320408388,-13,4.88,0.0,,,
67.864,314,318,315,,,106,102,309,309,21.355900195327706,21.4368715149198,21.376192139649504,,,23.02595850982948,22.15705441511893,-4,4.88,0.0,,,
67.965,313,317,315,,,110,100,309,310,21.33557501876146,21.416677508254338,21.376192139649504,,,23.894862604540023,21.722602367763656,-10,4.88,0.0,,,
68.065,314,317,315,,,110,102,309,308,21.355900195327706,21.416677508254338,21.376192139649504,,,23.894862604540023,22.15705441511893,-8,4.88,0.0,,,
68.165,314,317,314,,,109,106,308,310,21.355900195327706,21.416677508254338,21.355900195327706,,,23.677636580862384,23.02595850982948,-3,4.88,0.0,,,
68.266,314,317,315,,,113,100,309,309,21.355900195327706,21.416677508254338,21.376192139649504,,,24.54654067557293,21.722602367763656,-13,4.88,0.0,,,
68.366,315,316,316,,,107,104,309,309,21.376192139649504,21.396451146500226,21.396451146500226,,,23.243184533507115,22.591506462474204,-3,4.88,0.0,,,
68.466,313,317,316,,,113,98,309,310,21.33557501876146,21.416677508254338,21.396451146500226,,,24.54654067557293,21.288150320408388,-15,4.88,0.0,,,
68.567,313,318,315,,,105,103,308,310,21.33557501876146,21.4368715149198,21.376192139649504,,,22.80873248615184,22.374280438796568,-2,4.88,0.0,,,
68.667,313,319,315,,,111,98,308,310,21.33557501876146,21.457033454169846,21.376192139649504,,,24.11208862821766,21.288150320408388,-13,4.88,0.0,,,
68.767,315,318,314,,,104,103,309,310,21.376192139649504,21.4368715149198,21.355900195327706,,,22.591506462474204,22.374280438796568,-1,4.88,0.0,,,
68.868,314,317,314,,,112,98,310,310,21.355900195327706,21.416677508254338,21.355900195327706,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
68.968,314,318,315,,,108,103,308,310,21.355900195327706,21.4368715149198,21.376192139649504,,,23.460410557184748,22.374280438796568,-5,4.88,0.0,,,
69.068,314,318,315,,,110,103,309,309,21.355900195327706,21.4368715149198,21.376192139649504,,,23.894862604540023,22.374280438796568,-7,4.88,0.0,,,
69.169,315,317,315,,,113,101,309,309,21.376192139649504,21.416677508254338,21.376192139649504,,,24.54654067557293,21.939828391441296,-12,4.88,0.0,,,
69.269,314,317,315,,,106,105,309,309,21.355900195327706,21.416677508254338,21.376192139649504,,,23.02595850982948,22.80873248615184,-1,4.88,0.0,,,
69.369,314,316,316,,,112,98,309,309,21.355900195327706,21.396451146500226,21.396451146500226,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
69.47,314,318,314,,,106,103,308,310,21.355900195327706,21.4368715149198,21.355900195327706,,,23.02595850982948,22.374280438796568,-3,4.88,0.0,,,
69.57,314,317,315,,,110,103,308,310,21.355900195327706,21.416677508254338,21.376192139649504,,,23.894862604540023,22.374280438796568,-7,4.88,0.0,,,
69.671,314,318,314,,,111,103,309,310,21.355900195327706,21.4368715149198,21.355900195327706,,,24.11208862821766,22.374280438796568,-8,4.88,0.0,,,
69.771,409,409,409,,,108,104,401,401,23.171003877596206,23.171003877596206,23.171003877596206,,,23.460410557184748,22.591506462474204,-4,4.88,0.0,,,
69.872,408,410,408,,,113,99,402,401,23.152771204793225,23.18922391392323,23.152771204793225,,,24.54654067557293,21.50537634408602,-14,4.88,0.0,,,
